"","Province.State","Country.Region","Lat","Long","Date","Cases","X3.27.20","Deaths","New.Cases","New.Deaths"
"9112","","Seychelles",-4.6796,55.492,2020-02-02,0,0,0,0,0
"9113","","Seychelles",-4.6796,55.492,2020-02-03,0,0,0,0,0
"9114","","Seychelles",-4.6796,55.492,2020-02-04,0,0,0,0,0
"9115","","Seychelles",-4.6796,55.492,2020-02-05,0,0,0,0,0
"9116","","Seychelles",-4.6796,55.492,2020-02-06,0,0,0,0,0
"9117","","Seychelles",-4.6796,55.492,2020-02-07,0,0,0,0,0
"9118","","Seychelles",-4.6796,55.492,2020-02-08,0,0,0,0,0
"9119","","Seychelles",-4.6796,55.492,2020-02-09,0,0,0,0,0
"9120","","Seychelles",-4.6796,55.492,2020-02-10,0,0,0,0,0
"9121","","Seychelles",-4.6796,55.492,2020-02-11,0,0,0,0,0
"9122","","Seychelles",-4.6796,55.492,2020-02-12,0,0,0,0,0
"9123","","Seychelles",-4.6796,55.492,2020-02-13,0,0,0,0,0
"9124","","Seychelles",-4.6796,55.492,2020-02-14,0,0,0,0,0
"9125","","Seychelles",-4.6796,55.492,2020-02-15,0,0,0,0,0
"9126","","Seychelles",-4.6796,55.492,2020-02-16,0,0,0,0,0
"9127","","Seychelles",-4.6796,55.492,2020-02-17,0,0,0,0,0
"9128","","Seychelles",-4.6796,55.492,2020-02-18,0,0,0,0,0
"9129","","Seychelles",-4.6796,55.492,2020-02-19,0,0,0,0,0
"9130","","Seychelles",-4.6796,55.492,2020-02-20,0,0,0,0,0
"9131","","Seychelles",-4.6796,55.492,2020-02-21,0,0,0,0,0
"9132","","Seychelles",-4.6796,55.492,2020-02-22,0,0,0,0,0
"9133","","Seychelles",-4.6796,55.492,2020-02-23,0,0,0,0,0
"9134","","Seychelles",-4.6796,55.492,2020-02-24,0,0,0,0,0
"9135","","Seychelles",-4.6796,55.492,2020-02-25,0,0,0,0,0
"9136","","Seychelles",-4.6796,55.492,2020-02-26,0,0,0,0,0
"9137","","Seychelles",-4.6796,55.492,2020-02-27,0,0,0,0,0
"9138","","Seychelles",-4.6796,55.492,2020-02-28,0,0,0,0,0
"9139","","Seychelles",-4.6796,55.492,2020-02-29,0,0,0,0,0
"9140","","Seychelles",-4.6796,55.492,2020-03-01,0,0,0,0,0
"9141","","Seychelles",-4.6796,55.492,2020-03-02,0,0,0,0,0
"9142","","Seychelles",-4.6796,55.492,2020-03-03,0,0,0,0,0
"9143","","Seychelles",-4.6796,55.492,2020-03-04,0,0,0,0,0
"9144","","Seychelles",-4.6796,55.492,2020-03-05,0,0,0,0,0
"9145","","Seychelles",-4.6796,55.492,2020-03-06,0,0,0,0,0
"9146","","Seychelles",-4.6796,55.492,2020-03-07,0,0,0,0,0
"9147","","Seychelles",-4.6796,55.492,2020-03-08,0,0,0,0,0
"9148","","Seychelles",-4.6796,55.492,2020-03-09,0,0,0,0,0
"9149","","Seychelles",-4.6796,55.492,2020-03-10,0,0,0,0,0
"9150","","Seychelles",-4.6796,55.492,2020-03-11,0,0,0,0,0
"9151","","Seychelles",-4.6796,55.492,2020-03-12,0,0,0,0,0
"9152","","Seychelles",-4.6796,55.492,2020-03-13,0,0,0,0,0
"9153","","Seychelles",-4.6796,55.492,2020-03-14,2,0,0,2,0
"9154","","Seychelles",-4.6796,55.492,2020-03-15,2,0,0,0,0
"9155","","Seychelles",-4.6796,55.492,2020-03-16,3,0,0,1,0
"9156","","Seychelles",-4.6796,55.492,2020-03-17,4,0,0,1,0
"9157","","Seychelles",-4.6796,55.492,2020-03-18,4,0,0,0,0
"9158","","Seychelles",-4.6796,55.492,2020-03-19,6,0,0,2,0
"9159","","Seychelles",-4.6796,55.492,2020-03-20,7,0,0,1,0
"9160","","Seychelles",-4.6796,55.492,2020-03-21,7,0,0,0,0
"9161","","Seychelles",-4.6796,55.492,2020-03-22,7,0,0,0,0
"9162","","Seychelles",-4.6796,55.492,2020-03-23,7,0,0,0,0
"9163","","Seychelles",-4.6796,55.492,2020-03-24,7,0,0,0,0
"9164","","Seychelles",-4.6796,55.492,2020-03-25,7,0,0,0,0
"9165","","Seychelles",-4.6796,55.492,2020-03-26,7,0,0,0,0
"9166","","Singapore",1.2833,103.8333,2020-01-22,0,2,0,0,0
"9167","","Singapore",1.2833,103.8333,2020-01-23,1,2,0,1,0
"9168","","Singapore",1.2833,103.8333,2020-01-24,3,2,0,2,0
"9169","","Singapore",1.2833,103.8333,2020-01-25,3,2,0,0,0
"9170","","Singapore",1.2833,103.8333,2020-01-26,4,2,0,1,0
"9171","","Singapore",1.2833,103.8333,2020-01-27,5,2,0,1,0
"9172","","Singapore",1.2833,103.8333,2020-01-28,7,2,0,2,0
"9173","","Singapore",1.2833,103.8333,2020-01-29,7,2,0,0,0
"9174","","Singapore",1.2833,103.8333,2020-01-30,10,2,0,3,0
"9175","","Singapore",1.2833,103.8333,2020-01-31,13,2,0,3,0
"9176","","Singapore",1.2833,103.8333,2020-02-01,16,2,0,3,0
"9177","","Singapore",1.2833,103.8333,2020-02-02,18,2,0,2,0
"9178","","Singapore",1.2833,103.8333,2020-02-03,18,2,0,0,0
"9179","","Singapore",1.2833,103.8333,2020-02-04,24,2,0,6,0
"9180","","Singapore",1.2833,103.8333,2020-02-05,28,2,0,4,0
"9181","","Singapore",1.2833,103.8333,2020-02-06,28,2,0,0,0
"9182","","Singapore",1.2833,103.8333,2020-02-07,30,2,0,2,0
"9183","","Singapore",1.2833,103.8333,2020-02-08,33,2,0,3,0
"9184","","Singapore",1.2833,103.8333,2020-02-09,40,2,0,7,0
"9185","","Singapore",1.2833,103.8333,2020-02-10,45,2,0,5,0
"9186","","Singapore",1.2833,103.8333,2020-02-11,47,2,0,2,0
"9187","","Singapore",1.2833,103.8333,2020-02-12,50,2,0,3,0
"9188","","Singapore",1.2833,103.8333,2020-02-13,58,2,0,8,0
"9189","","Singapore",1.2833,103.8333,2020-02-14,67,2,0,9,0
"9190","","Singapore",1.2833,103.8333,2020-02-15,72,2,0,5,0
"9191","","Singapore",1.2833,103.8333,2020-02-16,75,2,0,3,0
"9192","","Singapore",1.2833,103.8333,2020-02-17,77,2,0,2,0
"9193","","Singapore",1.2833,103.8333,2020-02-18,81,2,0,4,0
"9194","","Singapore",1.2833,103.8333,2020-02-19,84,2,0,3,0
"9195","","Singapore",1.2833,103.8333,2020-02-20,84,2,0,0,0
"9196","","Singapore",1.2833,103.8333,2020-02-21,85,2,0,1,0
"9197","","Singapore",1.2833,103.8333,2020-02-22,85,2,0,0,0
"9198","","Singapore",1.2833,103.8333,2020-02-23,89,2,0,4,0
"9199","","Singapore",1.2833,103.8333,2020-02-24,89,2,0,0,0
"9200","","Singapore",1.2833,103.8333,2020-02-25,91,2,0,2,0
"9201","","Singapore",1.2833,103.8333,2020-02-26,93,2,0,2,0
"9202","","Singapore",1.2833,103.8333,2020-02-27,93,2,0,0,0
"9203","","Singapore",1.2833,103.8333,2020-02-28,93,2,0,0,0
"9204","","Singapore",1.2833,103.8333,2020-02-29,102,2,0,9,0
"9205","","Singapore",1.2833,103.8333,2020-03-01,106,2,0,4,0
"9206","","Singapore",1.2833,103.8333,2020-03-02,108,2,0,2,0
"9207","","Singapore",1.2833,103.8333,2020-03-03,110,2,0,2,0
"9208","","Singapore",1.2833,103.8333,2020-03-04,110,2,0,0,0
"9209","","Singapore",1.2833,103.8333,2020-03-05,117,2,0,7,0
"9210","","Singapore",1.2833,103.8333,2020-03-06,130,2,0,13,0
"9211","","Singapore",1.2833,103.8333,2020-03-07,138,2,0,8,0
"9212","","Singapore",1.2833,103.8333,2020-03-08,150,2,0,12,0
"9213","","Singapore",1.2833,103.8333,2020-03-09,150,2,0,0,0
"9214","","Singapore",1.2833,103.8333,2020-03-10,160,2,0,10,0
"9215","","Singapore",1.2833,103.8333,2020-03-11,178,2,0,18,0
"9216","","Singapore",1.2833,103.8333,2020-03-12,178,2,0,0,0
"9217","","Singapore",1.2833,103.8333,2020-03-13,200,2,0,22,0
"9218","","Singapore",1.2833,103.8333,2020-03-14,212,2,0,12,0
"9219","","Singapore",1.2833,103.8333,2020-03-15,226,2,0,14,0
"9220","","Singapore",1.2833,103.8333,2020-03-16,243,2,0,17,0
"9221","","Singapore",1.2833,103.8333,2020-03-17,266,2,0,23,0
"9222","","Singapore",1.2833,103.8333,2020-03-18,313,2,0,47,0
"9223","","Singapore",1.2833,103.8333,2020-03-19,345,2,0,32,0
"9224","","Singapore",1.2833,103.8333,2020-03-20,385,2,0,40,0
"9225","","Singapore",1.2833,103.8333,2020-03-21,432,2,2,47,2
"9226","","Singapore",1.2833,103.8333,2020-03-22,455,2,2,23,0
"9227","","Singapore",1.2833,103.8333,2020-03-23,509,2,2,54,0
"9228","","Singapore",1.2833,103.8333,2020-03-24,558,2,2,49,0
"9229","","Singapore",1.2833,103.8333,2020-03-25,631,2,2,73,0
"9230","","Singapore",1.2833,103.8333,2020-03-26,683,2,2,52,0
"9231","","Slovakia",48.669,19.699,2020-01-22,0,0,0,0,0
"9232","","Slovakia",48.669,19.699,2020-01-23,0,0,0,0,0
"9233","","Slovakia",48.669,19.699,2020-01-24,0,0,0,0,0
"9234","","Slovakia",48.669,19.699,2020-01-25,0,0,0,0,0
"9235","","Slovakia",48.669,19.699,2020-01-26,0,0,0,0,0
"9236","","Slovakia",48.669,19.699,2020-01-27,0,0,0,0,0
"9237","","Slovakia",48.669,19.699,2020-01-28,0,0,0,0,0
"9238","","Slovakia",48.669,19.699,2020-01-29,0,0,0,0,0
"9239","","Slovakia",48.669,19.699,2020-01-30,0,0,0,0,0
"9240","","Slovakia",48.669,19.699,2020-01-31,0,0,0,0,0
"9241","","Slovakia",48.669,19.699,2020-02-01,0,0,0,0,0
"9242","","Slovakia",48.669,19.699,2020-02-02,0,0,0,0,0
"9243","","Slovakia",48.669,19.699,2020-02-03,0,0,0,0,0
"9244","","Slovakia",48.669,19.699,2020-02-04,0,0,0,0,0
"9245","","Slovakia",48.669,19.699,2020-02-05,0,0,0,0,0
"9246","","Slovakia",48.669,19.699,2020-02-06,0,0,0,0,0
"9247","","Slovakia",48.669,19.699,2020-02-07,0,0,0,0,0
"9248","","Slovakia",48.669,19.699,2020-02-08,0,0,0,0,0
"9249","","Slovakia",48.669,19.699,2020-02-09,0,0,0,0,0
"9250","","Slovakia",48.669,19.699,2020-02-10,0,0,0,0,0
"9251","","Slovakia",48.669,19.699,2020-02-11,0,0,0,0,0
"9252","","Slovakia",48.669,19.699,2020-02-12,0,0,0,0,0
"9253","","Slovakia",48.669,19.699,2020-02-13,0,0,0,0,0
"9254","","Slovakia",48.669,19.699,2020-02-14,0,0,0,0,0
"9255","","Slovakia",48.669,19.699,2020-02-15,0,0,0,0,0
"9256","","Slovakia",48.669,19.699,2020-02-16,0,0,0,0,0
"9257","","Slovakia",48.669,19.699,2020-02-17,0,0,0,0,0
"9258","","Slovakia",48.669,19.699,2020-02-18,0,0,0,0,0
"9259","","Slovakia",48.669,19.699,2020-02-19,0,0,0,0,0
"9260","","Slovakia",48.669,19.699,2020-02-20,0,0,0,0,0
"9261","","Slovakia",48.669,19.699,2020-02-21,0,0,0,0,0
"9262","","Slovakia",48.669,19.699,2020-02-22,0,0,0,0,0
"9263","","Slovakia",48.669,19.699,2020-02-23,0,0,0,0,0
"9264","","Slovakia",48.669,19.699,2020-02-24,0,0,0,0,0
"9265","","Slovakia",48.669,19.699,2020-02-25,0,0,0,0,0
"9266","","Slovakia",48.669,19.699,2020-02-26,0,0,0,0,0
"9267","","Slovakia",48.669,19.699,2020-02-27,0,0,0,0,0
"9268","","Slovakia",48.669,19.699,2020-02-28,0,0,0,0,0
"9269","","Slovakia",48.669,19.699,2020-02-29,0,0,0,0,0
"9270","","Slovakia",48.669,19.699,2020-03-01,0,0,0,0,0
"9271","","Slovakia",48.669,19.699,2020-03-02,0,0,0,0,0
"9272","","Slovakia",48.669,19.699,2020-03-03,0,0,0,0,0
"9273","","Slovakia",48.669,19.699,2020-03-04,0,0,0,0,0
"9274","","Slovakia",48.669,19.699,2020-03-05,0,0,0,0,0
"9275","","Slovakia",48.669,19.699,2020-03-06,1,0,0,1,0
"9276","","Slovakia",48.669,19.699,2020-03-07,1,0,0,0,0
"9277","","Slovakia",48.669,19.699,2020-03-08,3,0,0,2,0
"9278","","Slovakia",48.669,19.699,2020-03-09,3,0,0,0,0
"9279","","Slovakia",48.669,19.699,2020-03-10,7,0,0,4,0
"9280","","Slovakia",48.669,19.699,2020-03-11,10,0,0,3,0
"9281","","Slovakia",48.669,19.699,2020-03-12,16,0,0,6,0
"9282","","Slovakia",48.669,19.699,2020-03-13,32,0,0,16,0
"9283","","Slovakia",48.669,19.699,2020-03-14,44,0,0,12,0
"9284","","Slovakia",48.669,19.699,2020-03-15,54,0,0,10,0
"9285","","Slovakia",48.669,19.699,2020-03-16,63,0,0,9,0
"9286","","Slovakia",48.669,19.699,2020-03-17,72,0,0,9,0
"9287","","Slovakia",48.669,19.699,2020-03-18,105,0,1,33,1
"9288","","Slovakia",48.669,19.699,2020-03-19,123,0,1,18,0
"9289","","Slovakia",48.669,19.699,2020-03-20,137,0,1,14,0
"9290","","Slovakia",48.669,19.699,2020-03-21,178,0,1,41,0
"9291","","Slovakia",48.669,19.699,2020-03-22,185,0,0,7,-1
"9292","","Slovakia",48.669,19.699,2020-03-23,186,0,0,1,0
"9293","","Slovakia",48.669,19.699,2020-03-24,204,0,0,18,0
"9294","","Slovakia",48.669,19.699,2020-03-25,216,0,0,12,0
"9295","","Slovakia",48.669,19.699,2020-03-26,226,0,0,10,0
"9296","","Slovenia",46.1512,14.9955,2020-01-22,0,9,0,0,0
"9297","","Slovenia",46.1512,14.9955,2020-01-23,0,9,0,0,0
"9298","","Slovenia",46.1512,14.9955,2020-01-24,0,9,0,0,0
"9299","","Slovenia",46.1512,14.9955,2020-01-25,0,9,0,0,0
"9300","","Slovenia",46.1512,14.9955,2020-01-26,0,9,0,0,0
"9301","","Slovenia",46.1512,14.9955,2020-01-27,0,9,0,0,0
"9302","","Slovenia",46.1512,14.9955,2020-01-28,0,9,0,0,0
"9303","","Slovenia",46.1512,14.9955,2020-01-29,0,9,0,0,0
"9304","","Slovenia",46.1512,14.9955,2020-01-30,0,9,0,0,0
"9305","","Slovenia",46.1512,14.9955,2020-01-31,0,9,0,0,0
"9306","","Slovenia",46.1512,14.9955,2020-02-01,0,9,0,0,0
"9307","","Slovenia",46.1512,14.9955,2020-02-02,0,9,0,0,0
"9308","","Slovenia",46.1512,14.9955,2020-02-03,0,9,0,0,0
"9309","","Slovenia",46.1512,14.9955,2020-02-04,0,9,0,0,0
"9310","","Slovenia",46.1512,14.9955,2020-02-05,0,9,0,0,0
"9311","","Slovenia",46.1512,14.9955,2020-02-06,0,9,0,0,0
"9312","","Slovenia",46.1512,14.9955,2020-02-07,0,9,0,0,0
"9313","","Slovenia",46.1512,14.9955,2020-02-08,0,9,0,0,0
"9314","","Slovenia",46.1512,14.9955,2020-02-09,0,9,0,0,0
"9315","","Slovenia",46.1512,14.9955,2020-02-10,0,9,0,0,0
"9316","","Slovenia",46.1512,14.9955,2020-02-11,0,9,0,0,0
"9317","","Slovenia",46.1512,14.9955,2020-02-12,0,9,0,0,0
"9318","","Slovenia",46.1512,14.9955,2020-02-13,0,9,0,0,0
"9319","","Slovenia",46.1512,14.9955,2020-02-14,0,9,0,0,0
"9320","","Slovenia",46.1512,14.9955,2020-02-15,0,9,0,0,0
"9321","","Slovenia",46.1512,14.9955,2020-02-16,0,9,0,0,0
"9322","","Slovenia",46.1512,14.9955,2020-02-17,0,9,0,0,0
"9323","","Slovenia",46.1512,14.9955,2020-02-18,0,9,0,0,0
"9324","","Slovenia",46.1512,14.9955,2020-02-19,0,9,0,0,0
"9325","","Slovenia",46.1512,14.9955,2020-02-20,0,9,0,0,0
"9326","","Slovenia",46.1512,14.9955,2020-02-21,0,9,0,0,0
"9327","","Slovenia",46.1512,14.9955,2020-02-22,0,9,0,0,0
"9328","","Slovenia",46.1512,14.9955,2020-02-23,0,9,0,0,0
"9329","","Slovenia",46.1512,14.9955,2020-02-24,0,9,0,0,0
"9330","","Slovenia",46.1512,14.9955,2020-02-25,0,9,0,0,0
"9331","","Slovenia",46.1512,14.9955,2020-02-26,0,9,0,0,0
"9332","","Slovenia",46.1512,14.9955,2020-02-27,0,9,0,0,0
"9333","","Slovenia",46.1512,14.9955,2020-02-28,0,9,0,0,0
"9334","","Slovenia",46.1512,14.9955,2020-02-29,0,9,0,0,0
"9335","","Slovenia",46.1512,14.9955,2020-03-01,0,9,0,0,0
"9336","","Slovenia",46.1512,14.9955,2020-03-02,0,9,0,0,0
"9337","","Slovenia",46.1512,14.9955,2020-03-03,0,9,0,0,0
"9338","","Slovenia",46.1512,14.9955,2020-03-04,0,9,0,0,0
"9339","","Slovenia",46.1512,14.9955,2020-03-05,2,9,0,2,0
"9340","","Slovenia",46.1512,14.9955,2020-03-06,7,9,0,5,0
"9341","","Slovenia",46.1512,14.9955,2020-03-07,7,9,0,0,0
"9342","","Slovenia",46.1512,14.9955,2020-03-08,16,9,0,9,0
"9343","","Slovenia",46.1512,14.9955,2020-03-09,16,9,0,0,0
"9344","","Slovenia",46.1512,14.9955,2020-03-10,31,9,0,15,0
"9345","","Slovenia",46.1512,14.9955,2020-03-11,57,9,0,26,0
"9346","","Slovenia",46.1512,14.9955,2020-03-12,89,9,0,32,0
"9347","","Slovenia",46.1512,14.9955,2020-03-13,141,9,0,52,0
"9348","","Slovenia",46.1512,14.9955,2020-03-14,181,9,1,40,1
"9349","","Slovenia",46.1512,14.9955,2020-03-15,219,9,1,38,0
"9350","","Slovenia",46.1512,14.9955,2020-03-16,253,9,1,34,0
"9351","","Slovenia",46.1512,14.9955,2020-03-17,275,9,1,22,0
"9352","","Slovenia",46.1512,14.9955,2020-03-18,275,9,1,0,0
"9353","","Slovenia",46.1512,14.9955,2020-03-19,286,9,1,11,0
"9354","","Slovenia",46.1512,14.9955,2020-03-20,341,9,1,55,0
"9355","","Slovenia",46.1512,14.9955,2020-03-21,383,9,1,42,0
"9356","","Slovenia",46.1512,14.9955,2020-03-22,414,9,2,31,1
"9357","","Slovenia",46.1512,14.9955,2020-03-23,442,9,3,28,1
"9358","","Slovenia",46.1512,14.9955,2020-03-24,480,9,4,38,1
"9359","","Slovenia",46.1512,14.9955,2020-03-25,528,9,5,48,1
"9360","","Slovenia",46.1512,14.9955,2020-03-26,562,9,6,34,1
"9361","","Somalia",5.1521,46.1996,2020-01-22,0,0,0,0,0
"9362","","Somalia",5.1521,46.1996,2020-01-23,0,0,0,0,0
"9363","","Somalia",5.1521,46.1996,2020-01-24,0,0,0,0,0
"9364","","Somalia",5.1521,46.1996,2020-01-25,0,0,0,0,0
"9365","","Somalia",5.1521,46.1996,2020-01-26,0,0,0,0,0
"9366","","Somalia",5.1521,46.1996,2020-01-27,0,0,0,0,0
"9367","","Somalia",5.1521,46.1996,2020-01-28,0,0,0,0,0
"9368","","Somalia",5.1521,46.1996,2020-01-29,0,0,0,0,0
"9369","","Somalia",5.1521,46.1996,2020-01-30,0,0,0,0,0
"9370","","Somalia",5.1521,46.1996,2020-01-31,0,0,0,0,0
"9371","","Somalia",5.1521,46.1996,2020-02-01,0,0,0,0,0
"9372","","Somalia",5.1521,46.1996,2020-02-02,0,0,0,0,0
"9373","","Somalia",5.1521,46.1996,2020-02-03,0,0,0,0,0
"9374","","Somalia",5.1521,46.1996,2020-02-04,0,0,0,0,0
"9375","","Somalia",5.1521,46.1996,2020-02-05,0,0,0,0,0
"9376","","Somalia",5.1521,46.1996,2020-02-06,0,0,0,0,0
"9377","","Somalia",5.1521,46.1996,2020-02-07,0,0,0,0,0
"9378","","Somalia",5.1521,46.1996,2020-02-08,0,0,0,0,0
"9379","","Somalia",5.1521,46.1996,2020-02-09,0,0,0,0,0
"9380","","Somalia",5.1521,46.1996,2020-02-10,0,0,0,0,0
"9381","","Somalia",5.1521,46.1996,2020-02-11,0,0,0,0,0
"9382","","Somalia",5.1521,46.1996,2020-02-12,0,0,0,0,0
"9383","","Somalia",5.1521,46.1996,2020-02-13,0,0,0,0,0
"9384","","Somalia",5.1521,46.1996,2020-02-14,0,0,0,0,0
"9385","","Somalia",5.1521,46.1996,2020-02-15,0,0,0,0,0
"9386","","Somalia",5.1521,46.1996,2020-02-16,0,0,0,0,0
"9387","","Somalia",5.1521,46.1996,2020-02-17,0,0,0,0,0
"9388","","Somalia",5.1521,46.1996,2020-02-18,0,0,0,0,0
"9389","","Somalia",5.1521,46.1996,2020-02-19,0,0,0,0,0
"9390","","Somalia",5.1521,46.1996,2020-02-20,0,0,0,0,0
"9391","","Somalia",5.1521,46.1996,2020-02-21,0,0,0,0,0
"9392","","Somalia",5.1521,46.1996,2020-02-22,0,0,0,0,0
"9393","","Somalia",5.1521,46.1996,2020-02-23,0,0,0,0,0
"9394","","Somalia",5.1521,46.1996,2020-02-24,0,0,0,0,0
"9395","","Somalia",5.1521,46.1996,2020-02-25,0,0,0,0,0
"9396","","Somalia",5.1521,46.1996,2020-02-26,0,0,0,0,0
"9397","","Somalia",5.1521,46.1996,2020-02-27,0,0,0,0,0
"9398","","Somalia",5.1521,46.1996,2020-02-28,0,0,0,0,0
"9399","","Somalia",5.1521,46.1996,2020-02-29,0,0,0,0,0
"9400","","Somalia",5.1521,46.1996,2020-03-01,0,0,0,0,0
"9401","","Somalia",5.1521,46.1996,2020-03-02,0,0,0,0,0
"9402","","Somalia",5.1521,46.1996,2020-03-03,0,0,0,0,0
"9403","","Somalia",5.1521,46.1996,2020-03-04,0,0,0,0,0
"9404","","Somalia",5.1521,46.1996,2020-03-05,0,0,0,0,0
"9405","","Somalia",5.1521,46.1996,2020-03-06,0,0,0,0,0
"9406","","Somalia",5.1521,46.1996,2020-03-07,0,0,0,0,0
"9407","","Somalia",5.1521,46.1996,2020-03-08,0,0,0,0,0
"9408","","Somalia",5.1521,46.1996,2020-03-09,0,0,0,0,0
"9409","","Somalia",5.1521,46.1996,2020-03-10,0,0,0,0,0
"9410","","Somalia",5.1521,46.1996,2020-03-11,0,0,0,0,0
"9411","","Somalia",5.1521,46.1996,2020-03-12,0,0,0,0,0
"9412","","Somalia",5.1521,46.1996,2020-03-13,0,0,0,0,0
"9413","","Somalia",5.1521,46.1996,2020-03-14,0,0,0,0,0
"9414","","Somalia",5.1521,46.1996,2020-03-15,0,0,0,0,0
"9415","","Somalia",5.1521,46.1996,2020-03-16,1,0,0,1,0
"9416","","Somalia",5.1521,46.1996,2020-03-17,1,0,0,0,0
"9417","","Somalia",5.1521,46.1996,2020-03-18,1,0,0,0,0
"9418","","Somalia",5.1521,46.1996,2020-03-19,1,0,0,0,0
"9419","","Somalia",5.1521,46.1996,2020-03-20,1,0,0,0,0
"9420","","Somalia",5.1521,46.1996,2020-03-21,1,0,0,0,0
"9421","","Somalia",5.1521,46.1996,2020-03-22,1,0,0,0,0
"9422","","Somalia",5.1521,46.1996,2020-03-23,1,0,0,0,0
"9423","","Somalia",5.1521,46.1996,2020-03-24,1,0,0,0,0
"9424","","Somalia",5.1521,46.1996,2020-03-25,1,0,0,0,0
"9425","","Somalia",5.1521,46.1996,2020-03-26,2,0,0,1,0
"9426","","South Africa",-30.5595,22.9375,2020-01-22,0,1,0,0,0
"9427","","South Africa",-30.5595,22.9375,2020-01-23,0,1,0,0,0
"9428","","South Africa",-30.5595,22.9375,2020-01-24,0,1,0,0,0
"9429","","South Africa",-30.5595,22.9375,2020-01-25,0,1,0,0,0
"9430","","South Africa",-30.5595,22.9375,2020-01-26,0,1,0,0,0
"9431","","South Africa",-30.5595,22.9375,2020-01-27,0,1,0,0,0
"9432","","South Africa",-30.5595,22.9375,2020-01-28,0,1,0,0,0
"9433","","South Africa",-30.5595,22.9375,2020-01-29,0,1,0,0,0
"9434","","South Africa",-30.5595,22.9375,2020-01-30,0,1,0,0,0
"9435","","South Africa",-30.5595,22.9375,2020-01-31,0,1,0,0,0
"9436","","South Africa",-30.5595,22.9375,2020-02-01,0,1,0,0,0
"9437","","South Africa",-30.5595,22.9375,2020-02-02,0,1,0,0,0
"9438","","South Africa",-30.5595,22.9375,2020-02-03,0,1,0,0,0
"9439","","South Africa",-30.5595,22.9375,2020-02-04,0,1,0,0,0
"9440","","South Africa",-30.5595,22.9375,2020-02-05,0,1,0,0,0
"9441","","South Africa",-30.5595,22.9375,2020-02-06,0,1,0,0,0
"9442","","South Africa",-30.5595,22.9375,2020-02-07,0,1,0,0,0
"9443","","South Africa",-30.5595,22.9375,2020-02-08,0,1,0,0,0
"9444","","South Africa",-30.5595,22.9375,2020-02-09,0,1,0,0,0
"9445","","South Africa",-30.5595,22.9375,2020-02-10,0,1,0,0,0
"9446","","South Africa",-30.5595,22.9375,2020-02-11,0,1,0,0,0
"9447","","South Africa",-30.5595,22.9375,2020-02-12,0,1,0,0,0
"9448","","South Africa",-30.5595,22.9375,2020-02-13,0,1,0,0,0
"9449","","South Africa",-30.5595,22.9375,2020-02-14,0,1,0,0,0
"9450","","South Africa",-30.5595,22.9375,2020-02-15,0,1,0,0,0
"9451","","South Africa",-30.5595,22.9375,2020-02-16,0,1,0,0,0
"9452","","South Africa",-30.5595,22.9375,2020-02-17,0,1,0,0,0
"9453","","South Africa",-30.5595,22.9375,2020-02-18,0,1,0,0,0
"9454","","South Africa",-30.5595,22.9375,2020-02-19,0,1,0,0,0
"9455","","South Africa",-30.5595,22.9375,2020-02-20,0,1,0,0,0
"9456","","South Africa",-30.5595,22.9375,2020-02-21,0,1,0,0,0
"9457","","South Africa",-30.5595,22.9375,2020-02-22,0,1,0,0,0
"9458","","South Africa",-30.5595,22.9375,2020-02-23,0,1,0,0,0
"9459","","South Africa",-30.5595,22.9375,2020-02-24,0,1,0,0,0
"9460","","South Africa",-30.5595,22.9375,2020-02-25,0,1,0,0,0
"9461","","South Africa",-30.5595,22.9375,2020-02-26,0,1,0,0,0
"9462","","South Africa",-30.5595,22.9375,2020-02-27,0,1,0,0,0
"9463","","South Africa",-30.5595,22.9375,2020-02-28,0,1,0,0,0
"9464","","South Africa",-30.5595,22.9375,2020-02-29,0,1,0,0,0
"9465","","South Africa",-30.5595,22.9375,2020-03-01,0,1,0,0,0
"9466","","South Africa",-30.5595,22.9375,2020-03-02,0,1,0,0,0
"9467","","South Africa",-30.5595,22.9375,2020-03-03,0,1,0,0,0
"9468","","South Africa",-30.5595,22.9375,2020-03-04,0,1,0,0,0
"9469","","South Africa",-30.5595,22.9375,2020-03-05,1,1,0,1,0
"9470","","South Africa",-30.5595,22.9375,2020-03-06,1,1,0,0,0
"9471","","South Africa",-30.5595,22.9375,2020-03-07,1,1,0,0,0
"9472","","South Africa",-30.5595,22.9375,2020-03-08,3,1,0,2,0
"9473","","South Africa",-30.5595,22.9375,2020-03-09,3,1,0,0,0
"9474","","South Africa",-30.5595,22.9375,2020-03-10,7,1,0,4,0
"9475","","South Africa",-30.5595,22.9375,2020-03-11,13,1,0,6,0
"9476","","South Africa",-30.5595,22.9375,2020-03-12,17,1,0,4,0
"9477","","South Africa",-30.5595,22.9375,2020-03-13,24,1,0,7,0
"9478","","South Africa",-30.5595,22.9375,2020-03-14,38,1,0,14,0
"9479","","South Africa",-30.5595,22.9375,2020-03-15,51,1,0,13,0
"9480","","South Africa",-30.5595,22.9375,2020-03-16,62,1,0,11,0
"9481","","South Africa",-30.5595,22.9375,2020-03-17,62,1,0,0,0
"9482","","South Africa",-30.5595,22.9375,2020-03-18,116,1,0,54,0
"9483","","South Africa",-30.5595,22.9375,2020-03-19,150,1,0,34,0
"9484","","South Africa",-30.5595,22.9375,2020-03-20,202,1,0,52,0
